internal	RetryBackoff	internal.RetryBackoff(attempt, c.opt.MinRetryBackoff, c.opt.MaxRetryBackoff)
io	WriteString	io.WriteString(h, src)
io	WriteString	io.WriteString(s, funcname(name))
io	WriteString	"io.WriteString(s, \":\")"
io	WriteString	io.WriteString(s, w.msg)
io	WriteString	io.WriteString(h, strconv.FormatInt(time.Now().UnixNano(), 10))
io	WriteString	io.WriteString(s, w.Error())
iter	Next	iter.Next(&spec)
iter	Next	iter.Next(elemp.Interface())
iter	Next	iter.Next(result)
iter	Next	iter.Next(&coll)
iter	Next	iter.Next(slicev.Index(i).Addr().Interface())
iter	Next	iter.Next(&doc)
iter	Close	iter.Close()
json	Marshal	json.Marshal(a.JSON())
json	Marshal	json.Marshal(msg.JSON())
json	Marshal	json.Marshal(&j.data)
k	Type	k.Type()
l	setState	l.setState(connStateIdle)
l	setState	l.setState(connStateExpectReadyForQuery)
l	setState	l.setState(connStateExpectResponse)
l	emitEvent	l.emitEvent(ListenerEventConnectionAttemptFailed, err)
l	emitEvent	l.emitEvent(ListenerEventConnected, nil)
l	emitEvent	l.emitEvent(ListenerEventDisconnected, err)
l	emitEvent	l.emitEvent(ListenerEventReconnected, nil)
l	Unlock	l.Unlock()
l	Lock	l.Lock()
l	ExecSimpleQuery	"l.ExecSimpleQuery(\"UNLISTEN \" + QuoteIdentifier(channel))"
l	ExecSimpleQuery	"l.ExecSimpleQuery(\"UNLISTEN *\")"
l	ExecSimpleQuery	"l.ExecSimpleQuery(\"LISTEN \" + QuoteIdentifier(channel))"
log	Printf	"log.Printf(\"send(%d): %#v\", ch.mux.chanList.offset, msg)"
log	Printf	"log.Printf(\"[warning] duplicated callback `%v` from %v\\n\", cp.name, fileWithLineNum())"
log	Printf	"log.Printf(\"decoding(%d): %d %#v - %d bytes\", m.chanList.offset, packet[0], p, len(packet))"
log	Printf	"log.Printf(\"%s %s %T %v (%v)\", t.id(), action, msg, msg, err)"
log	Printf	"log.Printf(\"[info] removing callback `%v` from %v\\n\", callbackName, fileWithLineNum())"
log	Printf	log.Printf(format, args...)
log	Panicf	"log.Panicf(\"MustStringArray() received too many arguments %d\", len(args))"
log	Panicf	"log.Panicf(\"MustArray() received too many arguments %d\", len(args))"
log	Panicf	"log.Panicf(\"MustInt() received too many arguments %d\", len(args))"
log	Panicf	"log.Panicf(\"MustInt64() received too many arguments %d\", len(args))"
log	Panicf	"log.Panicf(\"MustString() received too many arguments %d\", len(args))"
log	Panicf	"log.Panicf(\"MustFloat64() received too many arguments %d\", len(args))"
log	New	"log.New(os.Stdout, \"\", log.LstdFlags)"
log	New	"log.New(&loggerWriter{logFunc}, \"\", 0)"
log	New	"log.New(os.Stdout, \"\\r\\n\", 0)"
log	New	"log.New(&loggerWriter{f}, \"\", 0)"
log	New	"log.New(ioutil.Discard, \"[Sarama] \", log.LstdFlags)"
log	Println	"log.Println(`BindWith(\\\"interface{}, binding.Binding\\\") error is going to
	be deprecated, please check issue #662 and either use MustBindWith() if you
	want HTTP 400 to be automatically returned if any error occur, or use
	ShouldBindWith() if you need to manage the error.`)"
log	Println	log.Println(what, who, p[0])
log	Println	"log.Println(\"loop exit\", err)"
logger	releaseEntry	logger.releaseEntry(entry)
logger	IsLevelEnabled	logger.IsLevelEnabled(WarnLevel)
logger	IsLevelEnabled	logger.IsLevelEnabled(FatalLevel)
logger	IsLevelEnabled	logger.IsLevelEnabled(TraceLevel)
logger	IsLevelEnabled	logger.IsLevelEnabled(ErrorLevel)
logger	IsLevelEnabled	logger.IsLevelEnabled(DebugLevel)
logger	IsLevelEnabled	logger.IsLevelEnabled(PanicLevel)
logger	Exit	logger.Exit(1)
logging	SetLevel	"logging.SetLevel(logging.Level(level), \"shim\")"
logging	SetLevel	logging.SetLevel(logging.Level(level), c.logger.Module)
logging	SetLevel	"logging.SetLevel(levelAll, \"\")"
logging	SetLevel	logging.SetLevel(levelSingle, module)
logging	MustGetLogger	"logging.MustGetLogger(\"mock\")"
logging	MustGetLogger	"logging.MustGetLogger(\"shim\")"
logging	MustGetLogger	logging.MustGetLogger(name)
m	Unlock	m.Unlock()
m	sendMessage	m.sendMessage(globalRequestFailureMsg{Data: data})
m	sendMessage	m.sendMessage(failMsg)
m	sendMessage	m.sendMessage(globalRequestSuccessMsg{Data: data})
magics	write	magics.write(h)
math	Inf	math.Inf(-1)
math	Inf	math.Inf(+1)
metricFamily	GetType	metricFamily.GetType()
mockLogger	Debug	"mockLogger.Debug(\"MockStub\", stub.Name, \"Getting\", key, value)"
mockLogger	Debug	"mockLogger.Debug(\"EndKey\", iter.EndKey)"
mockLogger	Debug	"mockLogger.Debug(\"MockStub\", stub.Name, \"Key\", key, \"already in State\")"
mockLogger	Debug	"mockLogger.Debug(\"MockStub\", stub.Name, \"Key\", key, \" inserted before\", elem.Value)"
mockLogger	Debug	"mockLogger.Debug(\"HasNext() got next\")"
mockLogger	Debug	"mockLogger.Debug(\"MockStub\", stub.Name, \"Deleting\", key, stub.State[key])"
mockLogger	Errorf	"mockLogger.Errorf(\"%+v\", err)"
msg	byteSize	msg.byteSize(version)
mutex	Lock	mutex.Lock()
n	Sign	n.Sign()
net	JoinHostPort	net.JoinHostPort(originHost, nodePort)
net	JoinHostPort	net.JoinHostPort(addr[0], addr[1])
net	JoinHostPort	"net.JoinHostPort(host, o[\"port\"])"
netConn	Close	netConn.Close()
newScope	PrimaryKeyZero	newScope.PrimaryKeyZero()
om	releaseCoordinator	om.releaseCoordinator(broker)
om	fetchInitialOffset	om.fetchInitialOffset(topic, partition, retries-1)
om	releasePOMs	om.releasePOMs(true)
om	releasePOMs	om.releasePOMs(false)
opt	init	opt.init()
os	IsNotExist	os.IsNotExist(err)
out	Set	out.Set(reflect.MakeSlice(out.Type(), l, l))
out	Set	out.Set(out.Slice(0, j))
out	Set	out.Set(reflect.ValueOf(resolved))
out	Set	out.Set(slicev)
out	Set	out.Set(reflect.MakeMap(outt))
out	Set	out.Set(reflect.Zero(out.Type()))
out	SetInt	out.SetInt(int64(d))
out	SetInt	out.SetInt(resolved)
out	SetInt	out.SetInt(int64(resolved))
out	Kind	out.Kind()
out	OverflowUint	out.OverflowUint(uint64(resolved))
out	SetUint	out.SetUint(uint64(resolved))
out	SetFloat	out.SetFloat(resolved)
out	SetFloat	out.SetFloat(float64(resolved))
out	OverflowInt	out.OverflowInt(resolved)
out	OverflowInt	out.OverflowInt(int64(resolved))
out	CanAddr	out.CanAddr()
p	skip	p.skip()
p	returnError	"p.returnError(msg, ConfigurationError(\"Producing headers requires Kafka at least v0.11\"))"
p	returnError	p.returnError(msg, ErrMessageSizeTooLarge)
p	returnError	p.returnError(msg, kerr)
p	returnError	p.returnError(msg, err)
p	expect	p.expect(str, ':', minSep)
p	expect	p.expect(str, '-', daySep)
p	expect	p.expect(str, ':', secSep)
p	expect	p.expect(str, ' ', timeSep)
p	anchor	p.anchor(n, p.event.anchor)
pe	putInt32	pe.putInt32(r.ThrottleTime)
pe	putInt32	pe.putInt32(int32(d.Timeout / time.Millisecond))
pe	putInt32	pe.putInt32(int32(f.ThrottleTime / time.Millisecond))
pe	putInt32	pe.putInt32(b.FirstSequence)
pe	putInt32	pe.putInt32(r.GenerationId)
pe	putInt32	pe.putInt32(pm.Leader)
pe	putInt16	pe.putInt16(b.computeAttributes())
pe	putInt16	pe.putInt16(i.ProducerEpoch)
pe	putInt16	pe.putInt16(ct.Resources[i].ErrorCode)
pe	putInt16	pe.putInt16(a.ProducerEpoch)
pe	putInt16	pe.putInt16(int16(tm.Err))
pe	putInt16	pe.putInt16(int16(f.Err))
pe	putInt64	pe.putInt64(t.FirstOffset)
pe	putInt64	pe.putInt64(msb.Offset)
pe	putInt64	pe.putInt64(i.ProducerID)
pe	putInt64	pe.putInt64(a.ProducerID)
pe	putInt64	pe.putInt64(t.ProducerID)
pe	putInt64	pe.putInt64(b.Offset)
pe	putInt8	pe.putInt8(int8(a.Operation))
pe	putInt8	pe.putInt8(int8(ct.Resources[i].Type))
pe	putInt8	pe.putInt8(int8(a.PermissionType))
pe	putInt8	pe.putInt8(attributes)
pe	putInt8	pe.putInt8(int8(r.ResourceType))
pe	putInt8	pe.putInt8(b.Version)
pe	push	pe.push(newCRC32Field(crcCastagnoli))
pe	push	pe.push(newCRC32Field(crcIEEE))
pe	push	pe.push(&lengthField{})
pe	pop	pe.pop()
pe	putBool	pe.putBool(acr.ValidateOnly)
pe	putBool	pe.putBool(c.ValidateOnly)
pe	putBool	pe.putBool(tm.IsInternal)
pom	handleError	pom.handleError(err)
pom	handleError	pom.handleError(ErrIncompleteResponse)
proto	Float64	proto.Float64(v)
proto	Float64	proto.Float64(q)
proto	Float64	proto.Float64(upperBound)
proto	Float64	proto.Float64(rank)
proto	String	proto.String(n)
proto	String	proto.String(labelValues[i])
proto	String	proto.String(v)
proto	String	proto.String(l)
psum	Write	"psum.Write([]byte(user.Username + \":mongo:\" + user.Password))"
psum	Write	"psum.Write([]byte(cred.Username + \":mongo:\" + cred.Password))"
psum	Write	"psum.Write([]byte(username + \":mongo:\" + password))"
pubsub	init	pubsub.init()
r	next	r.next(6)
r	next	r.next(2)
reflect	TypeOf	reflect.TypeOf(actual)
reflect	TypeOf	reflect.TypeOf((*big.Int)(nil))
reflect	TypeOf	reflect.TypeOf(map[interface{}]interface{}{})
reflect	TypeOf	reflect.TypeOf(int32(0))
reflect	TypeOf	reflect.TypeOf(time.Time{})
reflect	TypeOf	"reflect.TypeOf(\"\")"
reflect	DeepEqual	reflect.DeepEqual(object, zero.Interface())
reflect	DeepEqual	reflect.DeepEqual(value.Interface(), reflect.Zero(value.Type()).Interface())
reflect	DeepEqual	reflect.DeepEqual(i, reflect.Zero(reflect.TypeOf(i)).Interface())
reflect	DeepEqual	reflect.DeepEqual(expected, actual)
reflect	DeepEqual	reflect.DeepEqual(expectedValue.Convert(actualType).Interface(), actual)
reflectType	Kind	reflectType.Kind()
reflectValue	Kind	reflectValue.Kind()
regexp	MustCompile	"regexp.MustCompile(\"(?i)^count(.+)$\")"
regexp	MustCompile	regexp.MustCompile(`jinzhu/gorm(@.*)?/.*.go`)
regexp	MustCompile	regexp.MustCompile(`^[-+]?[0-9][0-9_]*(?::[0-5]?[0-9])+(?:\.[0-9_]*)?$`)
regexp	MustCompile	"regexp.MustCompile(\"^\\\\s*\\\\d+\\\\s*$\")"
regexp	MustCompile	"regexp.MustCompile(\"(?i) (=|<>|(>|<)(=?)|LIKE|IS|IN) \")"
regexp	MustCompile	regexp.MustCompile(`\?`)
result	init	result.init(result)
results	Set	results.Set(reflect.Append(results, elem))
results	Set	results.Set(reflect.MakeSlice(results.Type(), 0, 0))
results	Set	results.Set(reflect.Append(results, elem.Addr()))
resultsValue	Len	resultsValue.Len()
rows	Close	rows.Close()
rows	Next	rows.Next()
s	log	s.log(DPanicLevel, template, args, nil)
s	log	s.log(FatalLevel, template, args, nil)
s	log	s.log(PanicLevel, template, args, nil)
s	log	s.log(DPanicLevel, msg, nil, keysAndValues)
s	log	"s.log(WarnLevel, \"\", args, nil)"
s	log	s.log(WarnLevel, template, args, nil)
s	fieldCanAutoIncrement	s.fieldCanAutoIncrement(field)
s	Flag	s.Flag('+')
s	Flag	s.Flag('#')
s	AddError	s.AddError(db.Commit())
s	AddError	s.AddError(db.Rollback())
s	AddError	s.AddError(ErrInvalidTransaction)
s	AddError	s.AddError(scope.db.Error)
s	XORKeyStream	s.XORKeyStream(plain, plain)
s	XORKeyStream	s.XORKeyStream(c.buf[4:], c.buf[4:packetEnd])
s	XORKeyStream	s.XORKeyStream(polyKey[:], polyKey[:])
s	print	s.print(fileWithLineNum(), err)
s	print	"s.print(\"sql\", fileWithLineNum(), NowFunc().Sub(t), sql, vars, s.RowsAffected)"
s	print	"s.print(append([]interface{}{\"log\", fileWithLineNum()}, v...)...)"
s	unsetSocket	s.unsetSocket()
s	Run	"s.Run(\"ping\", nil)"
s	Run	"s.Run(bson.D{{\"fsync\", 1}, {\"lock\", true}}, nil)"
s	Run	"s.Run(bson.D{{\"fsync\", 1}, {\"async\", async}}, nil)"
s	updateConditionMap	s.updateConditionMap(conditionMap, db, []JoinTableSource{s.Destination}, destination)
s	updateConditionMap	s.updateConditionMap(conditionMap, db, []JoinTableSource{s.Source, s.Destination}, sources...)
s	updateConditionMap	s.updateConditionMap(conditionMap, db, []JoinTableSource{s.Source}, source)
scanner	Scan	scanner.Scan()
scanner	RedisScan	scanner.RedisScan(s)
scope	Err	"scope.Err(fmt.Errorf(\"can't preload field %s for %s\", preloadField, currentScope.GetModelStruct().ModelType))"
scope	Err	scope.Err(ErrRecordNotFound)
scope	Err	scope.Err(field.Set(result))
scope	Err	scope.Err(rows.Scan(elem))
scope	Err	"scope.Err(fmt.Errorf(\"invalid association %v\", foreignKeys))"
scope	Err	scope.Err(newScope.SetColumn(relationship.PolymorphicType, relationship.PolymorphicValue))
scope	HasError	scope.HasError()
scope	CallMethod	"scope.CallMethod(\"AfterCreate\")"
scope	CallMethod	"scope.CallMethod(\"AfterSave\")"
scope	CallMethod	"scope.CallMethod(\"AfterDelete\")"
scope	CallMethod	"scope.CallMethod(\"BeforeCreate\")"
scope	CallMethod	"scope.CallMethod(\"BeforeSave\")"
scope	CallMethod	"scope.CallMethod(\"BeforeUpdate\")"
scope	Fields	scope.Fields()
scope	GetModelStruct	scope.GetModelStruct()
scope	Quote	scope.Quote(field.DBName)
scope	Quote	scope.Quote(relationship.ForeignDBNames[idx])
scope	Quote	scope.Quote(scope.Search.tableName)
scope	Quote	scope.Quote(str)
scope	Quote	scope.Quote(column)
scope	Quote	scope.Quote(scope.PrimaryKey())
scope	InstanceSet	"scope.InstanceSet(\"gorm:blank_columns_with_default_value\", blankColumnsWithDefaultValue)"
scope	InstanceSet	"scope.InstanceSet(\"gorm:update_attrs\", updateAttrs)"
scope	InstanceSet	"scope.InstanceSet(\"gorm:started_transaction\", true)"
scope	InstanceSet	"scope.InstanceSet(\"skip_bindvar\", true)"
scope	InstanceSet	"scope.InstanceSet(\"gorm:update_attrs\", updateMaps)"
scope	InstanceSet	"scope.InstanceSet(\"row_query_result\", result)"
scope	changeableField	scope.changeableField(foreignField)
scope	changeableField	scope.changeableField(field)
scope	IndirectValue	scope.IndirectValue()
scope	New	scope.New(results.Interface())
scope	New	scope.New(reflect.New(field.Struct.Type).Interface())
scope	New	scope.New(field.Addr().Interface())
scope	New	scope.New(reflect.New(field.Type()).Interface())
scope	trace	scope.trace(NowFunc())
scope	Raw	scope.Raw(generatedSQL)
scope	Raw	"scope.Raw(fmt.Sprintf(\"SELECT %v FROM %v %v\", scope.selectSQL(), scope.QuotedTableName(), scope.CombinedConditionSql()))"
scope	Raw	"scope.Raw(fmt.Sprintf(
	\"INSERT INTO %v (%v) VALUES (%v)%v%v\",
	scope.QuotedTableName(),
	strings.Join(columns, \",\"),
	strings.Join(placeholders, \",\"),
	addExtraSpaceIfExist(extraOption),
	addExtraSpaceIfExist(lastInsertIDReturningSuffix),
))"
scope	Raw	scope.Raw(scope.CombinedConditionSql())
scope	Raw	"scope.Raw(fmt.Sprintf(
	\"INSERT INTO %v %v%v%v\",
	quotedTableName,
	scope.Dialect().DefaultValueStr(),
	addExtraSpaceIfExist(extraOption),
	addExtraSpaceIfExist(lastInsertIDReturningSuffix),
))"
scope	callCallbacks	scope.callCallbacks(s.parent.callbacks.creates)
scope	callCallbacks	scope.callCallbacks(s.parent.callbacks.updates)
scope	callCallbacks	scope.callCallbacks(scope.db.parent.callbacks.rowQueries)
scope	prepareQuerySQL	scope.prepareQuerySQL()
scope	NewDB	scope.NewDB()
scope	updatedAttrsWithValues	"scope.updatedAttrsWithValues(clause[\"query\"])"
scope	updatedAttrsWithValues	scope.updatedAttrsWithValues(foreignKeyMap)
scope	updatedAttrsWithValues	scope.updatedAttrsWithValues(scope.Search.assignAttrs)
scope	updatedAttrsWithValues	scope.updatedAttrsWithValues(scope.Search.initAttrs)
scope	TableName	scope.TableName()
scope	scan	scope.scan(rows, columns, scope.Fields())
scope	scan	scope.scan(rows, columns, append(fields, joinTableFields...))
scope	scan	scope.scan(rows, columns, scope.New(elem.Addr().Interface()).Fields())
scope	QuotedTableName	scope.QuotedTableName()
scope	PrimaryKeyZero	scope.PrimaryKeyZero()
sent	eachPartition	"sent.eachPartition(func(topic string, partition int32, pSet *partitionSet) {
	bp.parent.returnErrors(pSet.msgs, err)
})"
sent	eachPartition	"sent.eachPartition(func(topic string, partition int32, pSet *partitionSet) {
	block := response.GetBlock(topic, partition)
	if block == nil {

		return
	}

	switch block.Err {
	case ErrInvalidMessage, ErrUnknownTopicOrPartition, ErrLeaderNotAvailable, ErrNotLeaderForPartition,
		ErrRequestTimedOut, ErrNotEnoughReplicas, ErrNotEnoughReplicasAfterAppend:
		Logger.Printf(\"producer/broker/%d state change to [retrying] on %s/%d because %v\\n\",
			bp.broker.ID(), topic, partition, block.Err)
		if bp.currentRetries[topic] == nil {
			bp.currentRetries[topic] = make(map[int32]error)
		}
		bp.currentRetries[topic][partition] = block.Err

		bp.parent.retryMessages(bp.buffer.dropPartition(topic, partition), block.Err)
		bp.parent.retryBatch(topic, partition, pSet, block.Err)
	}
})"
sent	eachPartition	"sent.eachPartition(func(topic string, partition int32, pSet *partitionSet) {
	bp.parent.retryMessages(pSet.msgs, err)
})"
sent	eachPartition	"sent.eachPartition(func(topic string, partition int32, pSet *partitionSet) {
	if response == nil {

		bp.parent.returnSuccesses(pSet.msgs)
		return
	}

	block := response.GetBlock(topic, partition)
	if block == nil {
		bp.parent.returnErrors(pSet.msgs, ErrIncompleteResponse)
		return
	}

	switch block.Err {

	case ErrNoError:
		if bp.parent.conf.Version.IsAtLeast(V0_10_0_0) && !block.Timestamp.IsZero() {
			for _, msg := range pSet.msgs {
				msg.Timestamp = block.Timestamp
			}
		}
		for i, msg := range pSet.msgs {
			msg.Offset = block.Offset + int64(i)
		}
		bp.parent.returnSuccesses(pSet.msgs)

	case ErrDuplicateSequenceNumber:
		bp.parent.returnSuccesses(pSet.msgs)

	case ErrInvalidMessage, ErrUnknownTopicOrPartition, ErrLeaderNotAvailable, ErrNotLeaderForPartition,
		ErrRequestTimedOut, ErrNotEnoughReplicas, ErrNotEnoughReplicasAfterAppend:
		retryTopics = append(retryTopics, topic)

	default:
		bp.parent.returnErrors(pSet.msgs, block.Err)
	}
})"
server	Unlock	server.Unlock()
server	Lock	server.Lock()
server	Close	server.Close()
session	Close	session.Close()
session	SetMode	session.SetMode(Strong, true)
session	SetMode	session.SetMode(consistency, true)
session	SetMode	session.SetMode(Strong, false)
session	prepareQuery	session.prepareQuery(&op)
shard	IsDown	shard.IsDown()
socket	Unlock	socket.Unlock()
socket	Lock	socket.Lock()
socket	Release	socket.Release()
socket	kill	"socket.kill(errors.New(\"resetNonce: \"+err.Error()), true)"
socket	kill	"socket.kill(errors.New(\"Failed to unmarshal nonce: \"+err.Error()), true)"
socket	kill	"socket.kill(errors.New(\"getNonce: \"+err.Error()), true)"
socket	kill	socket.kill(err, true)
socket	kill	socket.kill(errors.New(msg), true)
socket	kill	"socket.kill(errors.New(\"Closed explicitly\"), false)"
socket	dropAuth	socket.dropAuth(cred.Source)
socket	ServerInfo	socket.ServerInfo()
socket	updateDeadline	socket.updateDeadline(readDeadline)
socket	updateDeadline	socket.updateDeadline(writeDeadline)
socket	loginRun	"socket.loginRun(cred.Source, &cmd, &res, func() error {
	if !res.Ok {
		return errors.New(res.ErrMsg)
	}
	socket.Lock()
	socket.dropAuth(cred.Source)
	socket.creds = append(socket.creds, cred)
	socket.Unlock()
	return nil
})"
sort	Sort	sort.Sort(LabelPairSorter(lpsFromDesc))
sort	Sort	sort.Sort(quantSort(qs))
sort	Sort	sort.Sort(clusterSlotSlice(c.slots))
sort	Sort	sort.Sort(s)
sort	Sort	sort.Sort(int32Slice(ret))
sort	Sort	sort.Sort(keys)
sort	Strings	sort.Strings(kvs)
sort	Strings	sort.Strings(columns)
sort	Strings	sort.Strings(keys)
sort	Strings	sort.Strings(labelNames)
sort	Strings	sort.Strings(names)
st	String	st.String()
st	exec	st.exec(args)
st	exec	st.exec(v)
stats	conn	stats.conn(+1, true)
stats	conn	stats.conn(+1, master)
stats	conn	stats.conn(-1, false)
stats	socketRefs	stats.socketRefs(-1)
stats	socketRefs	stats.socketRefs(+1)
statsMutex	Lock	statsMutex.Lock()
statsMutex	Unlock	statsMutex.Unlock()
strconv	Itoa	strconv.Itoa(line)
strconv	Itoa	strconv.Itoa(int(buf[0]))
strconv	Itoa	strconv.Itoa(int(buf[3]))
strconv	Itoa	strconv.Itoa(frameType)
strconv	Itoa	strconv.Itoa(s)
strconv	Itoa	strconv.Itoa(n.kind)
strconv	ParseUint	strconv.ParseUint(cmd.Val(), 10, 64)
strconv	ParseUint	strconv.ParseUint(val, 10, 64)
strconv	ParseUint	strconv.ParseUint(j.data.(json.Number).String(), 10, 64)
strconv	ParseUint	strconv.ParseUint(v[first+1:last], 10, 64)
strconv	ParseUint	strconv.ParseUint(v[first+1:], 10, 64)
strconv	FormatInt	strconv.FormatInt(int64(rsv), 16)
strconv	FormatInt	strconv.FormatInt(int64(cn.namei), 10)
strconv	FormatInt	strconv.FormatInt(values[5].(int64), 10)
strings	HasPrefix	"strings.HasPrefix(s, \"mongodb://\")"
strings	HasPrefix	"strings.HasPrefix(commandTag, \"INSERT \")"
strings	HasPrefix	"strings.HasPrefix(strings.ToLower(tokenString), \"bearer \")"
strings	HasPrefix	strings.HasPrefix(l, reservedLabelPrefix)
strings	HasPrefix	"strings.HasPrefix(host, \"*.\")"
strings	HasPrefix	strings.HasPrefix(foreignKey, associationType)
strings	Join	"strings.Join([]string{namespace, subsystem, name}, \"_\")"
strings	Join	"strings.Join(results, \",\")"
strings	Join	"strings.Join(primaryConditions, \" AND \")"
strings	Join	"strings.Join(sqls, \" AND \")"
strings	Join	"strings.Join(errs, \", \")"
strings	Join	"strings.Join(conditions, \" AND \")"
strings	Contains	"strings.Contains(host, \"/\")"
strings	Contains	strings.Contains(function, contains)
strings	Contains	"strings.Contains(relativePath, \":\")"
strings	Contains	"strings.Contains(block.Headers[\"Proc-Type\"], \"ENCRYPTED\")"
strings	Contains	"strings.Contains(c.Endpoint.AuthURL, \"?\")"
strings	Contains	strings.Contains(listValue.String(), elementValue.String())
strings	Split	"strings.Split(expr, \"/\")"
strings	Split	"strings.Split(sourceAddrs, \",\")"
strings	Split	"strings.Split(part, \";\")"
strings	Split	"strings.Split(rangeAndStep[0], \"-\")"
strings	Split	"strings.Split(tagStr, \"|\")"
strings	Split	"strings.Split(hosts, \",\")"
strings	ToLower	strings.ToLower(m)
strings	ToLower	strings.ToLower(value)
strings	ToLower	strings.ToLower(lvl)
strings	ToLower	"strings.ToLower(c.requestHeader(\"Upgrade\"))"
strings	ToLower	strings.ToLower(path[:len(n.path)])
strings	ToLower	strings.ToLower(path)
strings	Index	"strings.Index(str, \".\")"
strings	Index	"strings.Index(coll.Name, \".oplog.$\")"
strings	Index	"strings.Index(v, \"CORE_CHAINCODE_ID_NAME=\")"
strings	Index	strings.Index(fullPath, pathSeg)
strings	Index	"strings.Index(scope.Search.tableName, \" \")"
strings	Index	"strings.Index(string(field.Tag), \":\")"
strings	EqualFold	"strings.EqualFold(resp.Header.Get(\"Connection\"), \"upgrade\")"
strings	EqualFold	"strings.EqualFold(t.TokenType, \"bearer\")"
strings	EqualFold	"strings.EqualFold(t.TokenType, \"basic\")"
strings	EqualFold	"strings.EqualFold(resp.Header.Get(\"Upgrade\"), \"websocket\")"
strings	EqualFold	"strings.EqualFold(t.TokenType, \"mac\")"
strings	EqualFold	"strings.EqualFold(q[:4], \"COPY\")"
strings	TrimSpace	strings.TrimSpace(additionalType)
strings	HasSuffix	strings.HasSuffix(host, zone)
strings	HasSuffix	"strings.HasSuffix(queryStr, \"as \"+column)"
strings	HasSuffix	"strings.HasSuffix(queryStr, \"as \"+scope.Quote(column))"
strings	HasSuffix	"strings.HasSuffix(zone, \".\")"
strings	HasSuffix	"strings.HasSuffix(host, \".\")"
stub	MockTransactionEnd	stub.MockTransactionEnd(uuid)
stub	MockTransactionStart	stub.MockTransactionStart(uuid)
subtle	ConstantTimeCompare	subtle.ConstantTimeCompare([]byte(given), []byte(actual))
subtle	ConstantTimeCompare	subtle.ConstantTimeCompare(secret[:], curve25519Zeros[:])
subtle	ConstantTimeCompare	subtle.ConstantTimeCompare([]byte(iss), []byte(cmp))
subtle	ConstantTimeCompare	subtle.ConstantTimeCompare([]byte(actual), []byte(actual))
subtle	ConstantTimeCompare	subtle.ConstantTimeCompare([]byte(aud), []byte(cmp))
subtle	ConstantTimeCompare	subtle.ConstantTimeCompare(s.macResult, mac)
t	Kind	t.Kind()
t	Year	t.Year()
t	Len	t.Len()
t	printPacket	t.printPacket(p, false)
t	printPacket	t.printPacket(packet, true)
t	printPacket	t.printPacket(p, true)
t	requestKeyExchange	t.requestKeyExchange()
t	setModReq	t.setModReq(req, nil)
t	setModReq	t.setModReq(req, req2)
ticker	Stop	ticker.Stop()
time	Duration	time.Duration(timeout)
time	Duration	time.Duration(1)
time	Duration	time.Duration(throttleTime)
time	Duration	time.Duration(n)
time	Duration	time.Duration(throttle)
time	Duration	time.Duration(spec.ExpireAfter)
time	Sleep	time.Sleep(delay)
time	Sleep	time.Sleep(c.retryBackoff(attempt))
time	Sleep	time.Sleep(reconnectInterval)
time	Sleep	time.Sleep(1e8)
time	Sleep	time.Sleep(2 * time.Second)
time	Sleep	time.Sleep(syncShortDelay)
time	Now	time.Now()
time	Unix	time.Unix((*v / 1000), 0)
time	Unix	time.Unix(sec, microsec*1000)
time	Unix	time.Unix(0, (*v * 1000000))
timer	Stop	timer.Stop()
u	returnError	"u.returnError(w, r, http.StatusMethodNotAllowed, badHandshake+\"request method is not GET\")"
u	returnError	"u.returnError(w, r, http.StatusInternalServerError, \"websocket: response does not implement http.Hijacker\")"
u	returnError	u.returnError(w, r, http.StatusInternalServerError, err.Error())
u	returnError	"u.returnError(w, r, http.StatusForbidden, \"websocket: request origin not allowed by Upgrader.CheckOrigin\")"
u	returnError	"u.returnError(w, r, http.StatusBadRequest, badHandshake+\"'upgrade' token not found in 'Connection' header\")"
u	returnError	"u.returnError(w, r, http.StatusBadRequest, \"websocket: unsupported version: 13 not found in 'Sec-Websocket-Version' header\")"
unicode	IsSpace	unicode.IsSpace(r)
utf8	ValidString	utf8.ValidString(str)
utf8	ValidString	utf8.ValidString(*labelPair.Value)
utf8	ValidString	utf8.ValidString(in)
utf8	ValidString	utf8.ValidString(closeText)
utf8	ValidString	utf8.ValidString(val)
v	Set	v.Set(zero)
v	Set	v.Set(float64(time.Now().UnixNano()) / 1e9)
v	Set	"v.Set(\"scope\", strings.Join(c.Scopes, \" \"))"
v	Set	"v.Set(\"state\", state)"
v	Set	"v.Set(\"redirect_uri\", c.RedirectURL)"
v	Kind	v.Kind()
v	NumField	v.NumField()
v	Add	v.Add(val * -1)
v	Add	v.Add(-1)
v	Add	v.Add(1)
v	Len	v.Len()
vErr	valid	vErr.valid()
value	Kind	value.Kind()
values	Encode	values.Encode()
values	Len	values.Len()
w	int32	w.int32(cn.processID)
w	int32	w.int32(-1)
w	int32	w.int32(80877102)
w	int32	w.int32(0)
w	int32	w.int32(len(b))
w	int32	w.int32(cn.secretKey)
w	string	w.string(st.name)
w	string	"w.string(\"md5\" + md5s(md5s(o[\"password\"]+o[\"user\"])+s))"
w	string	"w.string(o[\"password\"])"
w	string	w.string(v)
w	string	w.string(k)
w	string	"w.string(\"\")"
w	endMessage	"w.endMessage(c.writeFatal(errors.New(\"websocket: internal error, extra used in client mode\")))"
w	endMessage	w.endMessage(err)
